Motif	Factor	Evidence	Curated
M09334_2.00	GK25182	Misc	N
M09334_2.00	GK18019	Misc	N
M09334_2.00	GG10830	Misc	N
M09334_2.00	GA20175	Misc	N
M09334_2.00	GE19737	Misc	N
M09334_2.00	GL10487	Misc	N
M09334_2.00	GA17924	Misc	N
M09334_2.00	GK16819	Misc	N
M09334_2.00	GH24408	Misc	N
M09334_2.00	GA24101	Misc	N
M09334_2.00	GL16258	Misc	N
M09334_2.00	GD18809	Misc	N
M09334_2.00	GL25259	Misc	N
M09334_2.00	GE22327	Misc	N
M09334_2.00	GI12430	Misc	N
M09334_2.00	GL24671	Misc	N
M09334_2.00	GH20117	Misc	N
M09334_2.00	GM19185	Misc	N
M09334_2.00	GK10750	Misc	N
M09334_2.00	GG24056	Misc	N
M09334_2.00	GD12358	Misc	N
M09334_2.00	GJ11090	Misc	N
M09334_2.00	GM22136	Misc	N
M09334_2.00	GE10817	Misc	N
M09334_2.00	GA14768	Misc	N
M09334_2.00	GM14921	Misc	N
M09334_2.00	GF21986	Misc	N
M09334_2.00	GD12114	Misc	N
M09334_2.00	GF17240	Misc	N
M09334_2.00	GL15129	Misc	N
M09334_2.00	GF14359	Misc	N
M09341_2.00	GF13369	Misc	N
M09341_2.00	GM26349	Misc	N
M09341_2.00	GM20119	Misc	N
M09341_2.00	GA20926	Misc	N
M09341_2.00	GA21910	Misc	N
M09341_2.00	GI14046	Misc	N
M09341_2.00	GF16668	Misc	N
M09341_2.00	GM13025	Misc	N
M09341_2.00	spa-sv	Misc	N
M09341_2.00	GL24118	Misc	N
M09341_2.00	GL18401	Misc	N
M09341_2.00	GL11851	Misc	N
M09341_2.00	GI22750	Misc	N
M09341_2.00	GF20618	Misc	N
M09341_2.00	GG16406	Misc	N
M09341_2.00	GI19757	Misc	N
M09341_2.00	GG17455	Misc	N
M09341_2.00	GG22332	Misc	N
M09341_2.00	GH17421	Misc	N
M09341_2.00	GH20564	Misc	N
M09341_2.00	GE24855	Misc	N
M09341_2.00	GD24421	Misc	N
M09341_2.00	GH23966	Misc	N
M09341_2.00	GK19611	Misc	N
M09341_2.00	GJ18164	Misc	N
M09341_2.00	GE14566	Misc	N
M09341_2.00	GD25595	Misc	N
M09341_2.00	GE14129	Misc	N
M09341_2.00	GK14101	Misc	N
M09341_2.00	GJ13730	Misc	N
M09341_2.00	GK13586	Misc	N
M09341_2.00	GJ22751	Misc	N
M09342_2.00	GI22750	Misc	N
M09342_2.00	GD25595	Misc	N
M09342_2.00	GF20618	Misc	N
M09342_2.00	GG16406	Misc	N
M09342_2.00	GI19757	Misc	N
M09342_2.00	GM26349	Misc	N
M09342_2.00	GG17455	Misc	N
M09342_2.00	GJ13730	Misc	N
M09342_2.00	GG22332	Misc	N
M09342_2.00	GJ18164	Misc	N
M09342_2.00	GH17421	Misc	N
M09342_2.00	GI14046	Misc	N
M09342_2.00	GH20564	Misc	N
M09342_2.00	GJ22751	Misc	N
M09342_2.00	GL11851	Misc	N
M09342_2.00	GH23966	Misc	N
M09342_2.00	GK13586	Misc	N
M09342_2.00	GE14566	Misc	N
M09342_2.00	GE24855	Misc	N
M09342_2.00	GM20119	Misc	N
M09342_2.00	GE14129	Misc	N
M09342_2.00	GA20926	Misc	N
M09342_2.00	GK19611	Misc	N
M09342_2.00	GA21910	Misc	N
M09342_2.00	GD24421	Misc	N
M09342_2.00	GF13369	Misc	N
M09342_2.00	GM13025	Misc	N
M09342_2.00	GK14101	Misc	N
M09342_2.00	GL24118	Misc	N
M09342_2.00	GF16668	Misc	N
M09342_2.00	GL18401	Misc	N
M09342_2.00	spa-sv	Misc	N
M09361_2.00	GJ23659	Misc	N
M09361_2.00	GL20261	Misc	N
M09361_2.00	GG17288	Misc	N
M09361_2.00	GM26172	Misc	N
M09361_2.00	GH18452	Misc	N
M09361_2.00	GD20723	Misc	N
M09361_2.00	GI24030	Misc	N
M09361_2.00	GA19507	Misc	N
M09361_2.00	GE24689	Misc	N
M09361_2.00	GK11555	Misc	N
M09361_2.00	GF17463	Misc	N
M09362_2.00	GA19507	Misc	N
M09362_2.00	GK11555	Misc	N
M09362_2.00	GG17288	Misc	N
M09362_2.00	GL20261	Misc	N
M09362_2.00	GE24689	Misc	N
M09362_2.00	GH18452	Misc	N
M09362_2.00	GF17463	Misc	N
M09362_2.00	GD20723	Misc	N
M09362_2.00	GI24030	Misc	N
M09362_2.00	GM26172	Misc	N
M09362_2.00	GJ23659	Misc	N
M09363_2.00	GD20723	Misc	N
M09363_2.00	GA19507	Misc	N
M09363_2.00	GF17463	Misc	N
M09363_2.00	GE24689	Misc	N
M09363_2.00	GK11555	Misc	N
M09363_2.00	GM26172	Misc	N
M09363_2.00	GI24030	Misc	N
M09363_2.00	GL20261	Misc	N
M09363_2.00	GG17288	Misc	N
M09363_2.00	GH18452	Misc	N
M09363_2.00	GJ23659	Misc	N
M09364_2.00	GD19544	Misc	N
M09364_2.00	CG9727	Misc	N
M09364_2.00	GA21990	Misc	N
M09364_2.00	GE24099	Misc	N
M09364_2.00	GK13786	Misc	N
M09364_2.00	GG10435	Misc	N
M09364_2.00	GI24583	Misc	N
M09364_2.00	GL22063	Misc	N
M09364_2.00	GM10553	Misc	N
M09364_2.00	GJ22650	Misc	N
M09364_2.00	GH18082	Misc	N
M09364_2.00	GF16654	Misc	N
M09365_2.00	GI24030	Misc	N
M09365_2.00	GH18452	Misc	N
M09365_2.00	GA19507	Misc	N
M09365_2.00	GE24689	Misc	N
M09365_2.00	GM26172	Misc	N
M09365_2.00	GF17463	Misc	N
M09365_2.00	GD20723	Misc	N
M09365_2.00	GJ23659	Misc	N
M09365_2.00	GG17288	Misc	N
M09365_2.00	GK11555	Misc	N
M09366_2.00	GE24689	Misc	N
M09366_2.00	GA19507	Misc	N
M09366_2.00	GG17288	Misc	N
M09366_2.00	GI24030	Misc	N
M09366_2.00	GL20261	Misc	N
M09366_2.00	GH18452	Misc	N
M09366_2.00	GJ23659	Misc	N
M09366_2.00	GK11555	Misc	N
M09366_2.00	GD20723	Misc	N
M09366_2.00	GM26172	Misc	N
M09366_2.00	GF17463	Misc	N
M09367_2.00	GH18452	Misc	N
M09367_2.00	GL20261	Misc	N
M09367_2.00	GJ23659	Misc	N
M09367_2.00	GE24689	Misc	N
M09367_2.00	GM26172	Misc	N
M09367_2.00	GF17463	Misc	N
M09367_2.00	GK11555	Misc	N
M09367_2.00	GI24030	Misc	N
M09367_2.00	GA19507	Misc	N
M09367_2.00	GD20723	Misc	N
M09367_2.00	GG17288	Misc	N
M09368_2.00	GF17463	Misc	N
M09368_2.00	GJ23659	Misc	N
M09368_2.00	GI24030	Misc	N
M09368_2.00	GM26172	Misc	N
M09368_2.00	GG17288	Misc	N
M09368_2.00	GE24689	Misc	N
M09368_2.00	GK11555	Misc	N
M09368_2.00	GD20723	Misc	N
M09368_2.00	GH18452	Misc	N
M09368_2.00	GA19507	Misc	N
M09368_2.00	GL20261	Misc	N
M09369_2.00	GH17737	Misc	N
M09369_2.00	GI15119	Misc	N
M09369_2.00	GJ19245	Misc	N
M09369_2.00	GA25684	Misc	N
M09369_2.00	GA22609	Misc	N
M09369_2.00	GJ18742	Misc	N
M09369_2.00	GH17774	Misc	N
M09369_2.00	GI14398	Misc	N
M09369_2.00	GK19810	Misc	N
M09369_2.00	GL15800	Misc	N
M09369_2.00	GE17788	Misc	N
M09369_2.00	GE17890	Misc	N
M09369_2.00	GG18309	Misc	N
M09369_2.00	GA13742	Misc	N
M09369_2.00	GM23044	Misc	N
M09369_2.00	GD17495	Misc	N
M09369_2.00	GM22478	Misc	N
M09369_2.00	GG17578	Misc	N
M09369_2.00	GF15983	Misc	N
M09369_2.00	RunxB	Misc	N
M09369_2.00	GM22662	Misc	N
M09369_2.00	GJ18917	Misc	N
M09369_2.00	RunxA	Misc	N
M09369_2.00	GG19691	Misc	N
M09369_2.00	GF15967	Misc	N
M09369_2.00	GL16499	Misc	N
M09369_2.00	GL15927	Misc	N
M09369_2.00	GK25373	Misc	N
M09369_2.00	GE15340	Misc	N
M09369_2.00	GK20052	Misc	N
M09369_2.00	GD16951	Misc	N
M09370_2.00	GD16951	Misc	N
M09370_2.00	GM23044	Misc	N
M09370_2.00	GM22478	Misc	N
M09370_2.00	GG17578	Misc	N
M09370_2.00	GJ18742	Misc	N
M09370_2.00	GK25373	Misc	N
M09370_2.00	RunxA	Misc	N
M09370_2.00	GG18309	Misc	N
M09370_2.00	GE15340	Misc	N
M09370_2.00	GH17774	Misc	N
M09370_2.00	GD17495	Misc	N
M09370_2.00	GI15119	Misc	N
M09370_2.00	GE17788	Misc	N
M09370_2.00	GK19810	Misc	N
M09370_2.00	GL15800	Misc	N
M09370_2.00	GH17737	Misc	N
M09370_2.00	GG19691	Misc	N
M09370_2.00	GJ19245	Misc	N
M09370_2.00	GL16499	Misc	N
M09370_2.00	GK20052	Misc	N
M09370_2.00	GE17890	Misc	N
M09370_2.00	GA25684	Misc	N
M09370_2.00	RunxB	Misc	N
M09370_2.00	GJ18917	Misc	N
M09370_2.00	GF15983	Misc	N
M09370_2.00	GM22662	Misc	N
M09370_2.00	GI14398	Misc	N
M09370_2.00	GA22609	Misc	N
M09370_2.00	GL15927	Misc	N
M09370_2.00	GA13742	Misc	N
M09370_2.00	GF15967	Misc	N
M09371_2.00	GI15484	Misc	N
M09371_2.00	GE15340	Misc	N
M09371_2.00	RunxB	Misc	N
M09371_2.00	GI15119	Misc	N
M09371_2.00	GE17788	Misc	N
M09371_2.00	GJ18917	Misc	N
M09371_2.00	GL16499	Misc	N
M09371_2.00	GA22609	Misc	N
M09371_2.00	GA13742	Misc	N
M09371_2.00	GL15800	Misc	N
M09371_2.00	GG19691	Misc	N
M09371_2.00	GK25373	Misc	N
M09371_2.00	GG18309	Misc	N
M09371_2.00	GK20052	Misc	N
M09371_2.00	GA25684	Misc	N
M09371_2.00	GF15967	Misc	N
M09371_2.00	GJ18742	Misc	N
M09371_2.00	GG17578	Misc	N
M09371_2.00	GL15927	Misc	N
M09371_2.00	GD16951	Misc	N
M09371_2.00	GH17737	Misc	N
M09371_2.00	GF15983	Misc	N
M09371_2.00	GM22478	Misc	N
M09371_2.00	GM22662	Misc	N
M09371_2.00	GE17890	Misc	N
M09371_2.00	GJ19245	Misc	N
M09371_2.00	GM23044	Misc	N
M09371_2.00	RunxA	Misc	N
M09371_2.00	GH17774	Misc	N
M09371_2.00	GD17495	Misc	N
M09371_2.00	GI14398	Misc	N
M09371_2.00	GK19810	Misc	N
M09372_2.00	GK19810	Misc	N
M09372_2.00	GF15983	Misc	N
M09372_2.00	GJ18917	Misc	N
M09372_2.00	RunxB	Misc	N
M09372_2.00	GE17890	Misc	N
M09372_2.00	GL16499	Misc	N
M09372_2.00	GA25684	Misc	N
M09372_2.00	GD16951	Misc	N
M09372_2.00	GL15927	Misc	N
M09372_2.00	GJ18742	Misc	N
M09372_2.00	GI14398	Misc	N
M09372_2.00	GG17578	Misc	N
M09372_2.00	GJ19245	Misc	N
M09372_2.00	GH17774	Misc	N
M09372_2.00	GG18309	Misc	N
M09372_2.00	GL15800	Misc	N
M09372_2.00	GI15119	Misc	N
M09372_2.00	GE15340	Misc	N
M09372_2.00	GM23044	Misc	N
M09372_2.00	GK25373	Misc	N
M09372_2.00	GE17788	Misc	N
M09372_2.00	GG19691	Misc	N
M09372_2.00	GF15967	Misc	N
M09372_2.00	RunxA	Misc	N
M09372_2.00	GI15484	Misc	N
M09372_2.00	GA13742	Misc	N
M09372_2.00	GM22662	Misc	N
M09372_2.00	GA22609	Misc	N
M09372_2.00	GH17737	Misc	N
M09372_2.00	GM22478	Misc	N
M09372_2.00	GD17495	Misc	N
M09372_2.00	GK20052	Misc	N
M09373_2.00	GJ18917	Misc	N
M09373_2.00	GA25684	Misc	N
M09373_2.00	GG19691	Misc	N
M09373_2.00	GE15340	Misc	N
M09373_2.00	GD17495	Misc	N
M09373_2.00	GM22662	Misc	N
M09373_2.00	GM23044	Misc	N
M09373_2.00	GL15927	Misc	N
M09373_2.00	GI15119	Misc	N
M09373_2.00	GL16499	Misc	N
M09373_2.00	GG18309	Misc	N
M09373_2.00	GL15800	Misc	N
M09373_2.00	GF15983	Misc	N
M09373_2.00	GK20052	Misc	N
M09373_2.00	GE17788	Misc	N
M09373_2.00	GA22609	Misc	N
M09373_2.00	GK25373	Misc	N
M09373_2.00	GH17737	Misc	N
M09373_2.00	GD16951	Misc	N
M09373_2.00	GI14398	Misc	N
M09373_2.00	RunxB	Misc	N
M09373_2.00	GG17578	Misc	N
M09373_2.00	GA13742	Misc	N
M09373_2.00	GK19810	Misc	N
M09373_2.00	GF15967	Misc	N
M09373_2.00	GE17890	Misc	N
M09373_2.00	GH17774	Misc	N
M09373_2.00	RunxA	Misc	N
M09373_2.00	GJ18742	Misc	N
M09373_2.00	GJ19245	Misc	N
M09373_2.00	GM22478	Misc	N
M09374_2.00	GK25373	Misc	N
M09374_2.00	GD16951	Misc	N
M09374_2.00	GJ18742	Misc	N
M09374_2.00	GK19810	Misc	N
M09374_2.00	GJ19245	Misc	N
M09374_2.00	GM22478	Misc	N
M09374_2.00	GA25684	Misc	N
M09374_2.00	RunxB	Misc	N
M09374_2.00	GI14398	Misc	N
M09374_2.00	GH17737	Misc	N
M09374_2.00	GF15967	Misc	N
M09374_2.00	GM22662	Misc	N
M09374_2.00	GF15983	Misc	N
M09374_2.00	GL15927	Misc	N
M09374_2.00	GL15800	Misc	N
M09374_2.00	GG17578	Misc	N
M09374_2.00	GK20052	Misc	N
M09374_2.00	GG18309	Misc	N
M09374_2.00	GE17788	Misc	N
M09374_2.00	GE17890	Misc	N
M09374_2.00	GA13742	Misc	N
M09374_2.00	GM23044	Misc	N
M09374_2.00	GE15340	Misc	N
M09374_2.00	RunxA	Misc	N
M09374_2.00	GA22609	Misc	N
M09374_2.00	GD17495	Misc	N
M09374_2.00	GJ18917	Misc	N
M09374_2.00	GL16499	Misc	N
M09374_2.00	GI15119	Misc	N
M09374_2.00	GH17774	Misc	N
M09374_2.00	GG19691	Misc	N
M09377_2.00	GH18642	Misc	N
M09377_2.00	GG11819	Misc	N
M09377_2.00	GA14643	Misc	N
M09377_2.00	GK11724	Misc	N
M09377_2.00	GJ23092	Misc	N
M09377_2.00	GI23400	Misc	N
M09377_2.00	GF22974	Misc	N
M09377_2.00	GM16436	Misc	N
M09377_2.00	GL23637	Misc	N
M09377_2.00	GE10952	Misc	N
M09378_2.00	GM26787	Misc	N
M09378_2.00	GH23980	Misc	N
M09378_2.00	GJ21334	Misc	N
M09378_2.00	GD24387	Misc	N
M09378_2.00	GG16454	Misc	N
M09378_2.00	GL18152	Misc	N
M09378_2.00	GF21690	Misc	N
M09378_2.00	GK13608	Misc	N
M09378_2.00	GI14107	Misc	N
M09378_2.00	GE14520	Misc	N
M09379_2.00	GE14520	Misc	N
M09379_2.00	GJ21334	Misc	N
M09379_2.00	GM26787	Misc	N
M09379_2.00	GD24387	Misc	N
M09379_2.00	GI14107	Misc	N
M09379_2.00	GF21690	Misc	N
M09379_2.00	GK13608	Misc	N
M09379_2.00	GG16454	Misc	N
M09379_2.00	GH23980	Misc	N
M09379_2.00	GL18152	Misc	N
M09381_2.00	GM26787	Misc	N
M09381_2.00	GI14107	Misc	N
M09381_2.00	GK13608	Misc	N
M09381_2.00	GH23980	Misc	N
M09381_2.00	GD24387	Misc	N
M09381_2.00	GG16454	Misc	N
M09381_2.00	GJ21334	Misc	N
M09381_2.00	GE14520	Misc	N
M09381_2.00	GL18152	Misc	N
M09381_2.00	GF21690	Misc	N
M09382_2.00	GG11819	Misc	N
M09382_2.00	GK11724	Misc	N
M09382_2.00	GA14643	Misc	N
M09382_2.00	GM16436	Misc	N
M09382_2.00	GE10952	Misc	N
M09382_2.00	GI23400	Misc	N
M09382_2.00	GJ23092	Misc	N
M09382_2.00	GL23637	Misc	N
M09382_2.00	GH18642	Misc	N
M09382_2.00	GF22974	Misc	N
M09383_2.00	GJ21334	Misc	N
M09383_2.00	GL18152	Misc	N
M09383_2.00	GI14107	Misc	N
M09383_2.00	GD24387	Misc	N
M09383_2.00	GH23980	Misc	N
M09383_2.00	GM26787	Misc	N
M09383_2.00	GK13608	Misc	N
M09383_2.00	GE14520	Misc	N
M09383_2.00	GG16454	Misc	N
M09383_2.00	GF21690	Misc	N
M09385_2.00	GD24387	Misc	N
M09385_2.00	GI14107	Misc	N
M09385_2.00	GH23980	Misc	N
M09385_2.00	GM26787	Misc	N
M09385_2.00	GE14520	Misc	N
M09385_2.00	GJ21334	Misc	N
M09385_2.00	GK13608	Misc	N
M09385_2.00	GL18152	Misc	N
M09385_2.00	GG16454	Misc	N
M09385_2.00	GF21690	Misc	N
M09386_2.00	GK13619	Misc	N
M09386_2.00	GI14114	Misc	N
M09386_2.00	GA14746	Misc	N
M09386_2.00	GJ21981	Misc	N
M09386_2.00	GG16376	Misc	N
M09386_2.00	GM23239	Misc	N
M09386_2.00	GE14535	Misc	N
M09386_2.00	GH23986	Misc	N
M09386_2.00	GL18397	Misc	N
M09386_2.00	GF19332	Misc	N
M09387_2.00	GD23563	Misc	N
M09387_2.00	GI22315	Misc	N
M09387_2.00	Sox100B	Misc	N
M09387_2.00	GK17143	Misc	N
M09387_2.00	GL13537	Misc	N
M09387_2.00	GJ22304	Misc	N
M09387_2.00	GM24555	Misc	N
M09387_2.00	GA21052	Misc	N
M09387_2.00	GF18413	Misc	N
M09387_2.00	GL24833	Misc	N
M09387_2.00	GA15918	Misc	N
M09387_2.00	GE20027	Misc	N
M09387_2.00	GA23525	Misc	N
M09387_2.00	GG25303	Misc	N
M09387_2.00	GK21748	Misc	N
M09387_2.00	GM26768	Misc	N
M09387_2.00	GJ10502	Misc	N
M09387_2.00	GG22917	Misc	N
M09387_2.00	GL24831	Misc	N
M09387_2.00	GF12898	Misc	N
M09387_2.00	GM24556	Misc	N
M09387_2.00	GE14354	Misc	N
M09387_2.00	GI11538	Misc	N
M09387_2.00	GE12330	Misc	N
M09387_2.00	GJ21897	Misc	N
M09387_2.00	GK10637	Misc	N
M09387_2.00	GI11536	Misc	N
M09387_2.00	GK24531	Misc	N
M09387_2.00	GJ11555	Misc	N
M09387_2.00	GD12627	Misc	N
M09387_2.00	GD15457	Misc	N
M09387_2.00	GA10800	Misc	N
M09387_2.00	GL25564	Misc	N
M09387_2.00	GA14769	Misc	N
M09387_2.00	GF15546	Misc	N
M09387_2.00	GH16344	Misc	N
M09387_2.00	GI20453	Misc	N
M09387_2.00	GA20281	Misc	N
M09387_2.00	GA13810	Misc	N
M09387_2.00	GL17288	Misc	N
M09387_2.00	GD12630	Misc	N
M09387_2.00	GH20045	Misc	N
M09387_2.00	GJ18351	Misc	N
M09387_2.00	GE20028	Misc	N
M09387_2.00	GI17415	Misc	N
M09387_2.00	GA19209	Misc	N
M09387_2.00	GG16436	Misc	N
M09387_2.00	GG13734	Misc	N
M09387_2.00	GJ11557	Misc	N
M09387_2.00	GL15612	Misc	N
M09387_2.00	GK17145	Misc	N
M09387_2.00	GJ16151	Misc	N
M09387_2.00	GJ11556	Misc	N
M09387_2.00	GK22609	Misc	N
M09387_2.00	GE18794	Misc	N
M09387_2.00	GF25206	Misc	N
M09387_2.00	GM24557	Misc	N
M09387_2.00	GH13971	Misc	N
M09387_2.00	GM12920	Misc	N
M09387_2.00	GG13733	Misc	N
M09387_2.00	GM17140	Misc	N
M09387_2.00	GI14086	Misc	N
M09387_2.00	GH24007	Misc	N
M09387_2.00	GI11537	Misc	N
M09387_2.00	GL11646	Misc	N
M09387_2.00	GK13587	Misc	N
M09387_2.00	GH16347	Misc	N
M09387_2.00	GF25205	Misc	N
M09387_2.00	GG22439	Misc	N
M09387_2.00	GH13864	Misc	N
M09387_2.00	GG13735	Misc	N
M09387_2.00	GK17144	Misc	N
M09387_2.00	GE20029	Misc	N
M09387_2.00	GF25204	Misc	N
M09387_2.00	GE14503	Misc	N
M09387_2.00	GM16076	Misc	N
M09387_2.00	GD12629	Misc	N
M09387_2.00	GI20689	Misc	N
M09387_2.00	GD21559	Misc	N
M09387_2.00	Sox102F	Misc	N
M09387_2.00	GH20178	Misc	N
M09387_2.00	GM20225	Misc	N
M09387_2.00	GG11790	Misc	N
M09387_2.00	GF12887	Misc	N
M09387_2.00	GF20041	Misc	N
M09387_2.00	GE10918	Misc	N
M09388_2.00	GK17143	Misc	N
M09388_2.00	GG13734	Misc	N
M09388_2.00	GE18794	Misc	N
M09388_2.00	GM20225	Misc	N
M09388_2.00	GG25303	Misc	N
M09388_2.00	GL24831	Misc	N
M09388_2.00	GH24007	Misc	N
M09388_2.00	GA23525	Misc	N
M09388_2.00	GJ18351	Misc	N
M09388_2.00	GL17288	Misc	N
M09388_2.00	GI14086	Misc	N
M09388_2.00	Sox100B	Misc	N
M09388_2.00	GF20041	Misc	N
M09388_2.00	GH13971	Misc	N
M09388_2.00	GJ21897	Misc	N
M09388_2.00	GJ11555	Misc	N
M09388_2.00	GJ10502	Misc	N
M09388_2.00	GH20178	Misc	N
M09388_2.00	GM24555	Misc	N
M09388_2.00	GE14503	Misc	N
M09388_2.00	GL11646	Misc	N
M09388_2.00	GI11538	Misc	N
M09388_2.00	GF25206	Misc	N
M09388_2.00	GA13810	Misc	N
M09388_2.00	GM16076	Misc	N
M09388_2.00	GF12887	Misc	N
M09388_2.00	GH20045	Misc	N
M09388_2.00	GF15546	Misc	N
M09388_2.00	GE20028	Misc	N
M09388_2.00	GI11536	Misc	N
M09388_2.00	GA20281	Misc	N
M09388_2.00	GK22609	Misc	N
M09388_2.00	GE12330	Misc	N
M09388_2.00	Sox102F	Misc	N
M09388_2.00	GA21052	Misc	N
M09388_2.00	GL24833	Misc	N
M09388_2.00	GM12920	Misc	N
M09388_2.00	GJ16151	Misc	N
M09388_2.00	GG16436	Misc	N
M09388_2.00	GH16347	Misc	N
M09388_2.00	GM24556	Misc	N
M09388_2.00	GD12629	Misc	N
M09388_2.00	GK17144	Misc	N
M09388_2.00	GH13864	Misc	N
M09388_2.00	GD21559	Misc	N
M09388_2.00	GF25204	Misc	N
M09388_2.00	GG11790	Misc	N
M09388_2.00	GL13537	Misc	N
M09388_2.00	GG13735	Misc	N
M09388_2.00	GK24531	Misc	N
M09388_2.00	GE20029	Misc	N
M09388_2.00	GK17145	Misc	N
M09388_2.00	GG22439	Misc	N
M09388_2.00	GF25205	Misc	N
M09388_2.00	GM17140	Misc	N
M09388_2.00	GE10918	Misc	N
M09388_2.00	GD15457	Misc	N
M09388_2.00	GA10800	Misc	N
M09388_2.00	GL25564	Misc	N
M09388_2.00	GI11537	Misc	N
M09388_2.00	GF18413	Misc	N
M09388_2.00	GM24557	Misc	N
M09388_2.00	GI20689	Misc	N
M09388_2.00	GE20027	Misc	N
M09388_2.00	GK13587	Misc	N
M09388_2.00	GH16344	Misc	N
M09388_2.00	GA19209	Misc	N
M09388_2.00	GG13733	Misc	N
M09388_2.00	GL15612	Misc	N
M09388_2.00	GJ11556	Misc	N
M09388_2.00	GG22917	Misc	N
M09388_2.00	GF12898	Misc	N
M09388_2.00	GD23563	Misc	N
M09388_2.00	GI22315	Misc	N
M09388_2.00	GA14769	Misc	N
M09388_2.00	GI20453	Misc	N
M09388_2.00	GD12630	Misc	N
M09388_2.00	GJ22304	Misc	N
M09388_2.00	GD12627	Misc	N
M09388_2.00	GJ11557	Misc	N
M09388_2.00	GI17415	Misc	N
M09388_2.00	GK10637	Misc	N
M09388_2.00	GM26768	Misc	N
M09388_2.00	GA15918	Misc	N
M09388_2.00	GK21748	Misc	N
M09388_2.00	GE14354	Misc	N
M09389_2.00	GM24555	Misc	N
M09389_2.00	GG11790	Misc	N
M09389_2.00	GL15612	Misc	N
M09389_2.00	GF25205	Misc	N
M09389_2.00	GK24531	Misc	N
M09389_2.00	GA15918	Misc	N
M09389_2.00	Sox102F	Misc	N
M09389_2.00	GM17140	Misc	N
M09389_2.00	GD15457	Misc	N
M09389_2.00	GH13864	Misc	N
M09389_2.00	GK17145	Misc	N
M09389_2.00	GK17143	Misc	N
M09389_2.00	GJ11556	Misc	N
M09389_2.00	GF12898	Misc	N
M09389_2.00	GM26768	Misc	N
M09389_2.00	GM20225	Misc	N
M09389_2.00	GA19209	Misc	N
M09389_2.00	GA10800	Misc	N
M09389_2.00	GJ11557	Misc	N
M09389_2.00	GG16436	Misc	N
M09389_2.00	GI17415	Misc	N
M09389_2.00	GE18794	Misc	N
M09389_2.00	GM12920	Misc	N
M09389_2.00	GJ16151	Misc	N
M09389_2.00	GK10637	Misc	N
M09389_2.00	GM24557	Misc	N
M09389_2.00	GI20453	Misc	N
M09389_2.00	GD12630	Misc	N
M09389_2.00	GK22609	Misc	N
M09389_2.00	GK21748	Misc	N
M09389_2.00	GE20028	Misc	N
M09389_2.00	GA13810	Misc	N
M09389_2.00	GL25564	Misc	N
M09389_2.00	GL17288	Misc	N
M09389_2.00	GA14769	Misc	N
M09389_2.00	GH20178	Misc	N
M09389_2.00	GF15546	Misc	N
M09389_2.00	GK13587	Misc	N
M09389_2.00	GE20029	Misc	N
M09389_2.00	GG13733	Misc	N
M09389_2.00	GE20027	Misc	N
M09389_2.00	GJ11555	Misc	N
M09389_2.00	GJ18351	Misc	N
M09389_2.00	GA20281	Misc	N
M09389_2.00	GH13971	Misc	N
M09389_2.00	GI20689	Misc	N
M09389_2.00	GF12887	Misc	N
M09389_2.00	GF25206	Misc	N
M09389_2.00	GM16076	Misc	N
M09389_2.00	GG25303	Misc	N
M09389_2.00	GI11536	Misc	N
M09389_2.00	GI14086	Misc	N
M09389_2.00	GF20041	Misc	N
M09389_2.00	GL24833	Misc	N
M09389_2.00	GH16347	Misc	N
M09389_2.00	GM24556	Misc	N
M09389_2.00	GG13734	Misc	N
M09389_2.00	GF18413	Misc	N
M09389_2.00	GI11538	Misc	N
M09389_2.00	GD12629	Misc	N
M09389_2.00	GH20045	Misc	N
M09389_2.00	GA21052	Misc	N
M09389_2.00	GD12627	Misc	N
M09389_2.00	GJ22304	Misc	N
M09389_2.00	GD23563	Misc	N
M09389_2.00	GJ21897	Misc	N
M09389_2.00	GI22315	Misc	N
M09389_2.00	Sox100B	Misc	N
M09389_2.00	GA23525	Misc	N
M09389_2.00	GG22917	Misc	N
M09389_2.00	GL24831	Misc	N
M09389_2.00	GE14354	Misc	N
M09389_2.00	GL13537	Misc	N
M09389_2.00	GH16344	Misc	N
M09389_2.00	GJ10502	Misc	N
M09389_2.00	GK17144	Misc	N
M09389_2.00	GE12330	Misc	N
M09389_2.00	GH24007	Misc	N
M09389_2.00	GD21559	Misc	N
M09389_2.00	GG13735	Misc	N
M09389_2.00	GE10918	Misc	N
M09389_2.00	GL11646	Misc	N
M09389_2.00	GE14503	Misc	N
M09389_2.00	GI11537	Misc	N
M09389_2.00	GF25204	Misc	N
M09389_2.00	GG22439	Misc	N
M09390_2.00	GF18413	Misc	N
M09390_2.00	GL13537	Misc	N
M09390_2.00	GK13587	Misc	N
M09390_2.00	GL11646	Misc	N
M09390_2.00	GA14769	Misc	N
M09390_2.00	GD23563	Misc	N
M09390_2.00	GD12627	Misc	N
M09390_2.00	GM24555	Misc	N
M09390_2.00	GJ11557	Misc	N
M09390_2.00	GG13734	Misc	N
M09390_2.00	GJ22304	Misc	N
M09390_2.00	GD12630	Misc	N
M09390_2.00	GK10637	Misc	N
M09390_2.00	GI17415	Misc	N
M09390_2.00	GJ10502	Misc	N
M09390_2.00	GI20453	Misc	N
M09390_2.00	GH20178	Misc	N
M09390_2.00	GJ21897	Misc	N
M09390_2.00	GA23525	Misc	N
M09390_2.00	GG13733	Misc	N
M09390_2.00	GI11538	Misc	N
M09390_2.00	GI20689	Misc	N
